token,attribution,count
begin,0.09955397022679668,1
Still,0.09946268298579686,1
personality,0.09945567398376721,1
gun,0.09940460743240351,4
Slave,0.09935385209442661,1
extremism,0.09934098498280575,2
brides,0.09926146579695032,1
victory,0.09926017012566005,2
rich,0.09909508447169431,7
lynch,0.09908453350789895,1
brains,0.0990462719452003,2
Disturbing,0.09884042921707462,1
manhandled,0.09872219585513521,1
breakdown,0.09869003514241427,1
pulled,0.09867125558614157,1
guidance,0.09864190011750366,1
snowy,0.09862720581170434,1
chumps,0.09861860043854416,1
bitterly,0.0985674882520569,2
freedom,0.09856693681186518,1
Christianity,0.0985406594576445,3
trainers,0.09849850465874616,1
State,0.0984574250573678,1
hidden,0.09845581742910252,1
Our,0.0984036845248312,2
blue,0.09838702617627126,2
touching,0.09837358115140206,1
cops,0.09835957915067566,3
leadership,0.09833951409504939,1
guise,0.09829417144454713,2
American,0.09829382456346944,20
Instead,0.09822150727765866,2
bonanzas,0.09821402191807985,2
Though,0.09815202274173104,2
lifestyles,0.09814806894472645,1
garner,0.0981433742258817,1
cray,0.09804869466512348,1
repeatedly,0.0978866405990034,9
blatant,0.09785745846690107,4
shilling,0.09783535359530526,1
giants,0.09779409580804213,1
sex,0.09769033609417585,10
parental,0.09768073076830572,2
trio,0.09765357185062205,1
council,0.09765287466998301,1
eunuchs,0.09757873268321192,1
demagogic,0.09757402875186504,1
seethed,0.09756143844570386,1
doom,0.09754754541471686,1
co,0.09744933853659837,1
human,0.09740792881728283,8
young,0.09738712081778547,5
excuse,0.09738126026991545,3
liberals,0.09738125820077755,9
dumping,0.0973251046835463,1
Way,0.09730609160646082,1
frivolous,0.09723360971028236,2
shamelessness,0.09719456930230469,1
Partiers,0.09718496608619955,1
enshrined,0.09702920192422936,1
some,0.09695966915889787,4
milquetoast,0.09691478254683401,2
intimidate,0.09676540293076367,2
men,0.09672433487476387,4
inequality,0.09668235892274363,1
quack,0.0965600747020909,3
disease,0.09655121637946487,2
genius,0.09649909561763492,1
enemies,0.09637119516923984,2
sprawling,0.09636171771138444,1
Who,0.09633764956641014,1
grudge,0.09626566216414684,1
Little,0.09616620595744038,1
push,0.09611605113416738,2
Parenthood,0.09607100838179619,2
politicians,0.09598462439238373,8
verbal,0.09593356970517097,1
conversion,0.0959274999949535,1
institutional,0.09592465493780468,1
Institutionalized,0.09591879345319661,1
dismantling,0.09590971679569502,1
misogyny,0.09580429373143647,3
life,0.09579071410121266,4
encourage,0.09578421095224553,1
Libby,0.09575819110331214,1
zeal,0.09570315269084108,1
legally,0.09565666783841707,1
conservatives,0.09559221931731418,5
critical,0.09557028279804941,1
Wall,0.09555050996617975,1
There,0.09548942331514464,1
humanitarian,0.09546495361244578,1
accurate,0.0954102185057357,1
assertion,0.09540306599172427,1
hygiene,0.09539958217243867,1
bullish,0.0953837866668643,1
like,0.09534752454994663,21
searches,0.09533945647723706,1
shoved,0.09526672725519308,1
insisting,0.09523859621815067,3
Perhaps,0.09522536781575214,1
irrelevant,0.09521351139991041,2
flames,0.09519963574502666,3
only,0.09501392215914067,16
burglar,0.09499144549382332,1
BLM,0.0949762678481557,1
journalism,0.09494941471440857,1
Yet,0.09494252382063931,4
remarked,0.09485222928473609,1
If,0.09477282977710776,8
yammering,0.09475411188507095,1
atrociously,0.09473174250552424,2
bureaucracy,0.09470291407976458,2
hurting,0.09468760015520923,1
failure,0.09467031707486649,1
ante,0.09463833248518562,1
messianic,0.09458335524275757,1
Rooney,0.09457455835029145,2
scam,0.09456228106768438,2
strife,0.0945465602193313,1
nakedly,0.09450333363408536,1
debauchery,0.09445526744883773,1
trying,0.09442989239590212,4
sociopaths,0.09438642565511605,1
lead,0.09437526469725338,1
shootings,0.09428347171146842,1
available,0.0942526008398514,1
Race,0.09421307598824077,1
no,0.09418935569321628,13
organisation,0.09413479755706326,2
numerous,0.09411095895759095,1
trans,0.09404999578319227,3
customarily,0.09394476694747207,1
deeply,0.09393797420963051,3
blackness,0.09392510338303449,1
obfuscated,0.09391228238631678,1
excellence,0.09389159556589989,1
bureaucratic,0.09373956093667629,2
populist,0.09372460986173368,1
re,0.09370266418177807,2
tacitly,0.09366486561833928,1
unleash,0.09360728609581977,2
weak,0.09360606280630901,3
America,0.09358766795099613,16
gambit,0.0935781986624481,1
sensible,0.09357064230881419,1
competition,0.09349838999707394,1
batshit,0.0934783826257181,1
gross,0.09339131993090155,1
nation,0.09335866551270348,4
shrieks,0.09334918877925491,1
circus,0.09329925952259728,1
then,0.09327348609554326,4
boot,0.09327216328614497,1
Nonsense,0.0932531748220169,1
whole,0.09302691706297671,1
anointed,0.09287635368366623,1
roll,0.09287315035628717,1
tossing,0.09282992419993605,1
stereotype,0.09269780826201274,2
spew,0.09264187688338757,1
iceberg,0.09263029376297945,1
anyway,0.09262055033619786,1
demagogue,0.09260532360555856,1
free,0.09259291483248777,5
Island,0.09255278916873241,1
the,0.09253480109591469,228
sickening,0.09247729973619866,1
beating,0.09242080439583733,1
NeverTrumperChrisJacobs,0.09241348887659065,1
incoming,0.09238776181646567,1
utterly,0.09236481356789444,2
unhinged,0.09233374945146536,2
prohibitively,0.09233225898307136,1
another,0.09224943223047574,4
pandemic,0.09221040890499431,7
inability,0.0921941702495577,1
lecture,0.09216483772240644,1
proven,0.09208783474006356,1
Hitler,0.09208368937183632,1
brand,0.09207671527331057,2
City,0.09206021380395542,1
exactly,0.09201365870009534,2
took,0.09199077385109164,1
fueling,0.09192717550192812,1
Apprentice,0.09171691539720715,1
politically,0.09170780651650062,2
XFL,0.09166943828015643,1
hat,0.0916574500091259,1
disheartening,0.091627704874598,1
ignite,0.09158399087267687,1
deputization,0.0915548442464605,1
forgetfulness,0.0915161836352752,1
thinking,0.09149567520951123,1
violence,0.09149108847199074,11
rate,0.09142662620493233,1
general,0.09136401551557871,1
yet,0.09127279793949063,4
nuclear,0.09124938908449122,2
volleyed,0.09121766641031721,1
led,0.09119772995145202,1
heart,0.09113712479075335,3
trophies,0.09110801597859522,1
illegally,0.09110783387730899,1
Destruction,0.09109655189882741,1
evisceration,0.09109490371615922,1
whispering,0.09105493362621014,1
discriminating,0.09105467692870389,1
safe,0.09105327057877621,2
Hillary,0.09103536655514079,2
lawlessness,0.09103472787591889,1
strains,0.09074867182273831,1
sexual,0.0907246871960224,2
ruthless,0.0907065908172339,1
domestic,0.09069326323594157,1
ending,0.09056403781274094,1
Limbaugh,0.09055273884859832,4
suffering,0.09051765494706587,3
Psychosis,0.09042535778117278,1
corruptly,0.0903473791022684,1
just,0.0903285338345838,18
began,0.0903214049109692,2
leaderless,0.09030778238748774,1
media,0.09028958299453752,11
booklet,0.09026017761110781,1
impartially,0.09017633768196218,1
Iraq,0.09016289951040739,2
fake,0.09014312290072708,8
looting,0.09007081407854817,3
wage,0.09001165558336974,1
stunned,0.08998629056033909,1
how,0.08989565841830499,16
boast,0.08988883166480513,1
actually,0.08983749805045055,6
patented,0.08976790036615998,1
rotting,0.08975021240128371,1
establishment,0.08974842421849623,5
transgresses,0.08968332164434364,1
purports,0.08965667617396116,1
Schlafly,0.08955926114654686,1
now,0.08948427315834387,4
topple,0.08937411166712778,1
uniform,0.08936743989179097,1
him,0.08932818921022025,2
herself,0.08932612302131379,1
supports,0.0892981007375296,2
turn,0.08928715186913098,2
s,0.08923011956125682,72
citizens,0.08920328195506412,1
deplorable,0.08919188929416198,1
children,0.08916885528152102,8
vice,0.08913617664079725,1
book,0.08910281186770269,1
replete,0.08907426582095929,1
you,0.08903564718339108,2
risky,0.08901282230499584,1
Portland,0.08896613308000965,1
devalue,0.08887816538307196,1
egg,0.08877195020811347,1
demonization,0.08876899633663614,1
offended,0.08872810105425273,1
That,0.08870221693202011,11
pig,0.08866145389094633,1
machine,0.08863306357821878,2
disgraced,0.08859882257468657,2
frogs,0.08859629387678372,1
tag,0.08858220694791072,1
pockets,0.08854387151678536,1
misogynistic,0.08850901636913514,1
criminalizing,0.08847172513663766,2
States,0.08844098948595938,1
video,0.08834568339543748,1
cowardice,0.08833266392935238,1
Motherf,0.08825541056976854,1
smashed,0.08824104143366368,1
alligators,0.08822444241427838,1
telling,0.08821471431486147,1
power,0.08821453969022076,3
infant,0.08815079561584263,1
grannies,0.08811638145068224,1
ashamed,0.08810504173987707,1
door,0.0880942994300291,1
government,0.08808378804183291,5
force,0.08803108155135901,6
bed,0.08801948853450678,1
wasn,0.08799710951822604,1
scandal,0.08796561480570962,2
awareness,0.08794805238827472,1
demeans,0.08791751192713242,1
Harking,0.08790556842035434,1
noise,0.08790353258173104,1
legacy,0.0878984480416441,2
Nature,0.0877906211997929,1
merely,0.08776645636352572,3
attackers,0.08776501027567778,1
deceit,0.08771976933496721,1
surprises,0.08769382330107507,1
straw,0.08765755122314699,1
boastful,0.08762154283920282,1
thimble,0.08758338656543974,1
celebrities,0.08758202789511876,1
Is,0.08752380571219702,1
politician,0.08752344750732782,3
weaponry,0.08748923454880426,1
extremist,0.08745547665862433,4
abuse,0.08743806387606692,1
wiped,0.0873833526717027,1
2020,0.08731960482534665,2
evangelical,0.08727305781094606,3
Farage,0.08724040563417541,1
neverending,0.0872023070991977,1
huge,0.08719553051231244,4
persecuted,0.08719552720317185,1
demanded,0.08718352826565604,1
nationalists,0.08713278112544279,5
People,0.08713168526968168,4
became,0.08712837722482132,3
big,0.08712441158152087,5
Much,0.08705488853682443,1
buffoon,0.0869918447566455,1
Org,0.08690787418932107,1
thereby,0.08686516653892902,1
What,0.08686343178458061,3
pursuit,0.08677993881505908,1
stuck,0.08673840503609331,1
exodus,0.08669086488413467,1
blacker,0.08660116053325528,1
While,0.08659230963231683,12
trillion,0.08654810880397036,3
Unfortunately,0.08654521937014358,3
depressingly,0.08650732221422955,2
Mitch,0.08644173088416962,1
In,0.08642826888115371,18
autism,0.08640915653284001,1
these,0.08640824562275258,10
egregiously,0.08636456268608318,1
predilection,0.08630255157541182,1
Heroes,0.0862630050508356,3
imitate,0.0862270728941642,1
caseloads,0.08619973433525674,1
this,0.08609853860278052,23
captured,0.08609108425877765,1
scandals,0.08604309490898945,1
bold,0.08600518990020632,1
Fox,0.08581693596971152,6
gruff,0.08579237744033177,1
revelation,0.0857910362125231,1
skeptical,0.08556729018069442,1
makes,0.08553457098192258,1
encouraging,0.08548776344210703,1
historically,0.08548739571628036,1
loveless,0.08546827154052054,1
veneer,0.08545571872336691,1
defend,0.08542658225682824,3
abhor,0.08534089772253345,1
lunacy,0.0852973297934781,1
Push,0.08521858149646498,1
Trumper,0.08519181422284172,1
tweets,0.08519100086453828,3
obfuscatory,0.08517340208187407,1
extreme,0.08508465963611675,5
desperate,0.08504398386179941,7
bullshit,0.08498843227054614,2
caricatures,0.08497911324121514,1
Katy,0.08491701369708923,1
stuffed,0.08491269723220346,2
taxing,0.0848618579379732,1
salty,0.08483622952314107,1
Nigel,0.08483315030494215,1
send,0.08482821386513861,1
deleted,0.08480587589068439,1
thing,0.08479520219329133,4
flailing,0.08462627558806943,1
Nazi,0.08462238109583592,1
idiotic,0.08459515687617739,2
white,0.08444790205695382,19
extremely,0.08440380513765527,1
antagonist,0.08439480713932186,1
teenage,0.08438691480178803,1
evangelicals,0.08433270142897817,1
hyperbole,0.08428889002935436,1
Cowering,0.08428467008023958,1
being,0.08428283060434735,16
busy,0.08423876449929565,1
their,0.08421583582685487,44
defective,0.08411776698523896,1
surrogates,0.08408667063119951,2
t,0.08404937783711329,8
but,0.08401235927353369,9
generating,0.0839172143959274,1
backlash,0.0838551856763106,2
resorts,0.08383387332604046,1
living,0.08374771752809315,1
normal,0.0837397437910524,2
scaring,0.0837118886365807,1
benefactors,0.08371091268173443,1
pettiness,0.08368392118966232,1
bombshell,0.08366910892099308,1
amazes,0.08363500832293147,1
precious,0.08360607892094943,1
eventually,0.08359978398888099,1
Since,0.08352118313466336,5
It,0.08351964214920622,26
serious,0.08351592687258791,1
imposed,0.08349227571970289,1
reality,0.08345741805335678,7
epidemic,0.0834224313182075,1
launching,0.08340867315761415,1
mocks,0.08329482182859008,1
PBS,0.08329387917585454,1
blithe,0.08324806801046543,1
advantage,0.0831928391656894,1
boom,0.08312271057235837,1
workers,0.08309118378306327,2
suppression,0.08306247105434711,1
miracle,0.08305925469341943,2
innocuous,0.08304489661012072,1
manifest,0.08303667215031821,1
NRA,0.08303529810903988,1
communist,0.08302082525783354,2
Substantial,0.08301209416893897,1
sadly,0.08296760880335201,3
dangerously,0.0829025504539239,3
our,0.08285953489662755,11
moron,0.08284674796461446,1
person,0.08276535555769893,1
fiasco,0.08275997982387984,1
continue,0.08275063207469782,2
empty,0.0825871105129906,1
individuals,0.08245764615216816,2
theorizing,0.08242127548972547,1
laughably,0.08242085036765855,1
pretext,0.08238315654074507,1
female,0.08235254496574403,3
slant,0.08233945653013702,1
We,0.08230325139918049,2
sound,0.08227061831331633,1
unearned,0.08221152522780402,1
side,0.0821745253987598,1
grasp,0.0821297720027531,2
which,0.08210268075001537,3
incapable,0.08203603466699079,1
signaling,0.08196714670975122,1
slips,0.08196467114397535,1
joke,0.08196219036757746,1
superior,0.08195221715223305,1
puff,0.0818371295007146,1
battered,0.08177943432919288,1
welfare,0.0817459152080457,5
Matter,0.08166716669075193,5
proponents,0.08165826346319403,1
Fortunately,0.08160823005468608,1
Blackburn,0.08146104600086615,1
havens,0.08143015488164057,1
stark,0.08141367380248025,1
Religion,0.08140914250457881,1
RSS,0.08140865231455685,1
props,0.08139992730415417,1
sexists,0.08137851149489657,1
your,0.08136815636647263,4
independent,0.08134019324213212,1
impressionable,0.0813226528516174,1
perpetuation,0.08130555362193304,1
fractured,0.08126526001625256,1
accredited,0.08125256760472852,1
letting,0.08116937510074265,1
violating,0.08104500427853163,1
tiny,0.08097745854129285,1
exaggeration,0.08096103245777275,1
denying,0.08091465075831857,1
Many,0.08089773129075885,2
mishaps,0.08088638456434263,1
Mismanaged,0.08086354988317904,1
something,0.08084159446830357,1
loopholes,0.08071379243787867,2
greedy,0.08069667114699922,2
cuckoo,0.0806821196125891,1
lustful,0.08065642007084103,1
mean,0.08063275417672919,2
truths,0.0806050268723474,1
pipeline,0.08053036865638108,1
hellbent,0.08051512972335513,1
Services,0.08040853818755184,1
imposing,0.08039808910259076,1
outsourcing,0.08035516326592275,1
murdered,0.08032872299958083,1
arrogantly,0.0803076139836678,1
cripple,0.08029196862390935,1
natural,0.08025457101469924,2
asylum,0.0802038141442231,2
firepower,0.08019390808076031,1
universe,0.0801836807403355,1
millions,0.08017327532038991,3
deliberately,0.08008374418781064,4
mailer,0.0800400190324343,1
put,0.07998771838236697,1
death,0.07993331376454224,7
barrage,0.07984951856755039,2
lattes,0.07973747526115045,1
funding,0.07972347456751411,1
themselves,0.07970624669589552,4
O,0.07969991323118955,1
fraud,0.07969278567245927,1
rashly,0.07960148298333378,1
From,0.07956004986445597,1
distancing,0.07954325669317616,1
happy,0.0795127309945959,1
center,0.07949158151971063,1
heretic,0.079483059295007,1
trope,0.07940805884538947,3
fawning,0.07938618029292457,1
we,0.0793294241039628,10
Tinker,0.07928200146254612,1
lobbying,0.07926356891108408,1
Riots,0.07924947205194516,1
persecuting,0.0791911310365122,1
misinformation,0.07917490251058235,3
Conspiracy,0.07917174899333695,2
keeping,0.07912187502485607,1
Just,0.07910537496982406,2
outdated,0.07910529321650671,1
sports,0.07910421233178666,1
stubbornly,0.07910144165799834,1
Yorkers,0.07908565139533504,1
Vt,0.07908243865908356,1
ran,0.07907680519886387,1
representation,0.07898241071926873,1
oligarch,0.07893715517078234,1
worth,0.0789219694933047,1
process,0.07891631492381168,1
hollow,0.07885957613803313,1
daylight,0.07883015613629638,1
fairly,0.07880705920340683,1
strangers,0.07877661156020041,1
drunken,0.0787263846949549,1
harlot,0.07868330837618612,1
seekers,0.07866650971740935,2
relaxed,0.07856533681252566,1
lenders,0.07848940830468412,1
made,0.0784744405474762,6
latest,0.07846780890245013,6
demented,0.0783914621066218,2
personal,0.07837429218078187,2
contemptuous,0.07834928146453622,1
state,0.07828711311693955,4
War,0.07824756158246392,2
pushed,0.07824454345232837,2
blew,0.07813749141199977,1
spawns,0.07807384662098253,1
enjoys,0.07805039731694402,1
spent,0.0780254385663134,3
journalist,0.07799790255055317,1
Politicians,0.07799245525240318,1
genuine,0.07799207267179499,2
censorious,0.07795504729046042,1
liberationist,0.07795221740244329,1
Conservative,0.07789474900707861,1
understand,0.07787939905667998,2
dream,0.07785545342578311,1
unborn,0.07783989568853925,4
insist,0.07783517858533566,1
an,0.07781471535541246,16
want,0.07770923869849813,4
weren,0.0776662660216865,1
These,0.0776478010789034,1
cultural,0.07764500088330722,1
To,0.07762835532355054,5
Violent,0.07762746249321831,2
blind,0.07760384026674404,1
political,0.07751303959675948,6
into,0.07746561908814491,14
whatever,0.0774534182785921,2
fudging,0.07744349784389928,1
bent,0.07743303246208241,2
Public,0.07741361558892913,1
Christians,0.07738838166079352,5
innocent,0.07738781423121933,2
all,0.07736466429851126,14
child,0.07735748741597835,3
social,0.0773531388433561,1
Buttigieg,0.07735082733916715,4
lavish,0.077332712685355,1
get,0.07729572093920425,5
Western,0.07728285595684131,2
racialized,0.07724490738712177,1
instantly,0.07722475163492767,2
commodity,0.07721706488963415,1
intimidated,0.07719427574116434,1
blatantly,0.07718036782450155,3
feckless,0.07700885509209457,1
Television,0.07689416601223736,1
Mexican,0.07676377836958814,1
skewed,0.07675902227676595,1
justice,0.07674348596331379,5
Again,0.07668554959354881,1
unaware,0.07668490111458154,1
contempt,0.07667886593831791,2
phobias,0.07666732060753495,1
did,0.07666395514865873,2
named,0.07665286773279492,1
somehow,0.07664359500755058,4
watching,0.07663372549149418,1
immunity,0.07660933396999009,1
canceling,0.0765661737705164,1
famously,0.076545704784471,1
embarrass,0.07653489708456178,1
remark,0.076527917212168,1
Democratic,0.07646863000047005,13
Klan,0.07646066761798272,1
best,0.07640419967002325,2
inculcation,0.07631503985297318,1
regularly,0.07624577007537432,1
BLOOMBERG,0.07623584816423429,1
none,0.07614097652273492,1
intimidation,0.07607103643316747,1
pro,0.07606692790430218,5
bunch,0.07593868950413818,2
out,0.07590892405375724,5
future,0.07584650125938616,1
lynching,0.07569609479654046,1
males,0.07565187385302027,1
NFL,0.07563771166096647,1
masculinity,0.07560020842285127,1
Cuomo,0.07557974076500304,2
control,0.07549212810334478,4
awkward,0.07545766070379215,1
Black,0.07540110858625604,4
operating,0.07539130812241455,1
Abbott,0.07537214808526643,2
impeached,0.07534139454123882,1
failing,0.07534064061080309,3
undermine,0.0752765530679104,2
waged,0.07524432714524516,1
compliant,0.07515272109955025,1
Conservatives,0.07515073217118522,1
tip,0.07506783558203903,2
religion,0.0750365102723814,1
prejudice,0.0749488713690581,1
vicious,0.07488517344739595,2
possessed,0.07485705878806741,1
Republican,0.07482953397637147,13
really,0.07481626358237393,2
Further,0.07478458790629686,1
apart,0.07477448207035092,1
choir,0.07472605470120679,1
identity,0.07461594165284201,1
vaccine,0.07459560681881752,7
patriarchy,0.07443102315820561,2
multicultural,0.07431813048297749,1
aptly,0.07430311318945788,1
eruptions,0.07429535655110349,1
demoralizing,0.07429384497658176,1
personifies,0.07426715275200957,1
science,0.07424657912675882,7
fail,0.07419394344002042,1
hiring,0.07413617148371397,1
self,0.07410638161225173,8
Transgenderism,0.07409600398926881,1
oppression,0.0740910482400029,2
industries,0.07405419617995081,1
Wallace,0.0740116080236213,1
undo,0.07391586145336476,1
smear,0.07389566986700592,3
medical,0.07388963103813984,3
ignore,0.07388559433872306,5
crashing,0.07382708637572158,1
losing,0.07380063763194634,1
is,0.07373117513469364,75
curiosity,0.07369663840466245,1
hungry,0.07364365079384352,1
unruly,0.07359477153218029,2
flu,0.0735776724592409,1
righteously,0.07357344406676143,1
unsupportive,0.07349004756491007,1
low,0.07342396284661239,3
lifeless,0.07332192992091632,1
threaten,0.07327159641861168,1
attempt,0.07313252666022017,3
limelight,0.07304678590438082,1
downright,0.07303827151393942,1
ignoramuses,0.07302779519045562,1
Theory,0.07299411505239249,1
fires,0.07280509793601044,1
running,0.07279715589924214,1
corporations,0.072786546940925,1
broken,0.07271344533990902,1
behest,0.0726536336320111,1
owners,0.0726404864368489,1
family,0.07254538483326162,1
they,0.07250728940933561,19
earth,0.0724941788291692,1
firearm,0.07245940948941326,1
humanity,0.07245410480784711,1
bankruptcy,0.07237814468462563,1
Never,0.0722294474071678,5
primary,0.07221759025191987,1
profligate,0.0721825547530566,2
Naturally,0.07215519938654,1
obvious,0.07209067947326775,3
of,0.07202346842005139,105
guilt,0.07199891414610389,2
activism,0.07198059834548388,1
Into,0.07191403058951637,1
Klobuchar,0.07190702430462233,1
ideologues,0.07188998609380513,1
intrusive,0.0718565845744789,1
treating,0.07183096098396383,1
fluff,0.07181080288492361,1
character,0.07179784253443004,1
thuggery,0.07164238887554969,2
central,0.07162909502239272,1
shall,0.07160422031730465,1
story,0.07160018352817894,1
when,0.071590977039092,14
Diversity,0.07153627226119434,1
blitz,0.07153394604190394,1
predators,0.07152719247875605,1
to,0.07147912069400465,97
born,0.07141920090354154,1
fluid,0.07139689578344947,1
prop,0.07138145976673656,1
naïve,0.07133974504051545,1
exploiting,0.07133846698285808,1
guardians,0.07131222744672737,1
spits,0.07119704367504863,1
Islamists,0.07118181702532432,1
Middle,0.07112977842499629,2
boats,0.07112598384144526,1
contraception,0.071081629918231,1
safety,0.07101045597789474,1
barren,0.07099430886205683,1
feebly,0.07096440522158558,1
camouflaged,0.07093630806621527,1
disseminating,0.0708858561109669,1
going,0.07086684419738852,3
act,0.07085558021387488,1
Ecology,0.07075465250113537,1
that,0.07071324036558185,73
deregulated,0.07069406449608909,1
world,0.07062961469849427,4
he,0.07062033628142168,31
people,0.0705474751469427,19
snarky,0.07053176615472886,1
wanted,0.07046842192017014,1
tribalism,0.07045544896871621,2
harassing,0.07041665877973724,1
laced,0.07037552628565286,1
confiscation,0.07034449445637896,1
nearly,0.0703385228997762,2
overlords,0.07033563806688387,1
buffoonish,0.07024412625836503,2
turning,0.07023809341991841,1
painted,0.0702156243898715,2
endangers,0.07019284207441007,1
chests,0.07017770836061019,1
vulgar,0.07010063590367482,1
dismal,0.07006049598712533,1
filling,0.07005915623595037,1
awash,0.0699500668881074,2
spreading,0.06994526883997988,2
Security,0.06992769737399018,1
dying,0.0698909129295379,3
She,0.06988224335338637,1
Systemic,0.06982482049772892,1
empire,0.06981238652543756,1
worldviews,0.06977112007715341,1
Free,0.06966846779250585,1
healthcare,0.06965122450161856,2
surgeries,0.06963907110995836,1
refused,0.06960133304300631,3
Imagine,0.06957162455550059,2
brutally,0.06951449924933761,1
business,0.06932802489707401,4
Asian,0.0692876546263575,1
perennial,0.06926259107364767,1
downplaying,0.06924445596261744,1
a,0.06921799039345887,80
Trumpers,0.06912850831892822,3
started,0.06909531340393914,1
catharsis,0.06909342741944516,1
fiercely,0.06908266586243492,1
sacrosanct,0.06900327429842534,1
sickness,0.06899030447529714,1
borderless,0.06898676968235432,1
over,0.06894125675095994,2
swindled,0.0688964647081712,1
argues,0.06886065203132742,1
immigration,0.06881796429880926,1
Latest,0.0688141614364224,1
famous,0.0688036104988736,1
ingrained,0.0687767204026412,1
grief,0.06875685937778059,1
minded,0.06867918471425506,4
rocked,0.06855031922321353,1
villainy,0.0685441091420141,1
disturbing,0.06845636809111086,1
poor,0.0684497224628197,3
actual,0.06834213045954868,1
example,0.0683244369445677,2
Joe,0.06831974390661513,5
shocking,0.06828982865839248,1
trusted,0.06825831124423136,1
failings,0.06822432474943554,1
facto,0.06821224968595863,1
Slams,0.06820418555580911,1
Tiffany,0.06816906685274327,1
doesn,0.0681676242153278,3
cause,0.06812798737286618,1
Clerics,0.06800968241728048,1
almost,0.0679564161856874,2
chippy,0.06789475018107827,1
muscles,0.06787490083511746,1
Elite,0.06787254787707227,1
strongman,0.06781001846144963,1
freely,0.06778530252426616,1
squandered,0.0677818648984242,1
creation,0.06777498463155612,2
culpable,0.06776373549958982,1
years,0.06767389649779273,9
smearing,0.0675626707994824,1
enraged,0.06755140841657431,1
looking,0.06746173497837615,4
Cut,0.06744170220373888,1
fan,0.06742754323349653,1
apologists,0.06738589118903161,1
tormented,0.06737370393901977,1
while,0.06735454695626525,11
shameless,0.06734964365931549,2
racially,0.06730958863311211,1
labor,0.06728859017386953,1
dramatically,0.06724147291626703,2
adopting,0.06715937646463917,1
flatter,0.06699710729937997,1
conscience,0.06693428378590524,1
throughout,0.06689658205886936,1
contagious,0.06688789109520538,1
authoritarianism,0.06682374988233492,1
encourages,0.06680810185254174,1
disguised,0.06676221476261057,1
status,0.06670035766836323,1
toast,0.06660151910694978,2
about,0.06653749616285295,24
machinery,0.0665257879113084,1
statues,0.06651843398230857,1
typical,0.06651731789171003,1
grieving,0.06646806994084278,1
kill,0.06643242530696995,3
international,0.06635067737119493,2
dictatorial,0.06632818830465961,1
cloud,0.06625266238423509,1
was,0.06618998355807446,20
allies,0.06617860878411651,2
coherent,0.06616027310756382,1
internet,0.06614174894144283,1
misuse,0.06611744974257304,1
Football,0.06610856490845907,1
plutocratic,0.06604754886601132,1
unsafe,0.06604606486245536,1
man,0.0659853073800495,6
Social,0.06594734393968564,2
presided,0.06593283272382094,1
gooberness,0.06589423567378594,1
system,0.06588822400003087,1
screeds,0.06588704028400111,1
portray,0.06586905868469632,1
created,0.0658643240025338,1
helpless,0.06586338931310252,1
melodramatic,0.06583375418584646,1
takeover,0.06574057100419667,1
attempted,0.0657368769364474,1
shame,0.06568705859352399,1
explains,0.06564579127817834,1
aside,0.0656018578279661,1
cheer,0.06556984051420657,1
ardent,0.06554881221944996,1
naive,0.06554749835137488,1
rage,0.06550754344420352,2
revenge,0.06550739034266732,2
vulnerable,0.06533187707040883,2
vaxxers,0.06530972663659863,1
sham,0.06529915011089463,1
unprincipled,0.06529397953087673,1
flattering,0.06527956767077506,1
Here,0.06522102303838008,4
be,0.06520491541168594,18
marveled,0.06518703924050503,1
uninteresting,0.06517959101549983,1
inferno,0.0651135930564642,1
full,0.06511197096140445,2
democracy,0.06508090769548863,6
serving,0.06507841803253517,4
vengeance,0.06501454518221977,1
population,0.06482043764741932,2
mental,0.06481091917878079,1
neocon,0.06479982602614108,1
purveyors,0.06473687098156976,1
ignorant,0.06470540967168932,3
fond,0.06468781838939962,1
what,0.06467595161208028,6
she,0.0646733482567292,5
remake,0.06462889666875074,1
conduct,0.06454735661466111,1
caucus,0.06449722687130745,1
sneers,0.06446792341477196,1
deceitfulness,0.0644219869161024,1
officer,0.06441355437450372,2
print,0.06436139645201694,1
spectator,0.0643089915986771,1
Amusingly,0.06430241576992576,1
eccentric,0.06424690527060381,1
Rebellion,0.06423171793315065,1
cheerleading,0.06418695235056299,1
dehumanizing,0.0641574968822287,1
speech,0.06409563341114927,2
infecting,0.06402701319742077,1
desperation,0.0640127149882531,2
my,0.06393981018039713,1
progressives,0.06392463637929512,1
inciting,0.06387400390083552,1
viruses,0.06387197528211586,1
brigade,0.06384203122304022,1
Women,0.06382864139267662,1
trash,0.06381630959753912,2
pharma,0.0637727308583681,1
bus,0.06374172627758436,1
suckers,0.06369264320611288,1
money,0.06368040808428821,1
loads,0.06365320991050244,1
grifters,0.06356509623613063,1
marauding,0.06348991041471752,2
much,0.0633969684103218,2
baby,0.06339395777941616,7
defenseless,0.0633667484992674,1
snatching,0.06333775525702977,1
uttered,0.06325882183248074,1
disruptive,0.06321490025471486,1
Amazon,0.06308398340574284,1
Having,0.063064791942536,1
redefining,0.06304132359316268,1
launched,0.06301628923787173,1
triumph,0.06298174234302209,2
vacuuming,0.06297050849878086,1
enforce,0.06285824805508923,1
echo,0.06276227048752911,1
worse,0.06272426792521918,2
increase,0.06268593796893235,2
suspicious,0.06268194393418214,1
penchant,0.06266563860358967,1
